person_id,travel_date_dow,trip_duration,d_purpose,d_purpose_category,mode_type
1916089001,7,8.0,60,10,6
1916089001,7,9.3,50,7,9
1916089001,7,3.3,50,7,9
1916089001,7,16.2,50,7,6
1916089001,7,11.8,60,10,4
1916089001,7,9.9,51,8,9
1916089001,7,5.8,63,8,9
1916089001,7,9.8,63,8,9
1916089001,7,17.3,63,8,9
1916089001,1,33.0,50,7,6
1916089001,1,6.5,50,7,9
1916089001,1,10.7,63,8,9
1916089001,1,13.1,10,2,9
1916089001,1,13.3,10,2,9
1916089001,1,7.4,1,1,6
1916089001,1,9.7,1,1,9
1916322501,5,9.9,33,6,7
1916089001,2,14.0,60,10,6
1916089001,2,10.5,10,2,9
1916089001,2,10.5,10,2,9
1916089001,2,10.5,10,2,9
1916089001,2,7.9,1,1,6
1916089001,2,17.5,1,1,9
1916089001,2,18.2,63,8,9
1916089001,3,4.8,60,10,9
1916089001,3,17.9,50,7,6
1916089001,3,14.3,10,2,9
1916089001,3,0.0,10,2,6
1916089001,3,12.4,10,2,9
1916089001,3,12.5,10,2,9
1916089001,3,8.3,1,1,6
1916089001,3,14.7,1,1,9
1916679401,3,15.6,33,6,7
1916089001,4,21.8,50,7,9
1916089001,4,13.6,50,7,6
1916089001,4,7.7,50,7,9
1916089001,4,11.3,50,7,9
1916089001,4,19.8,50,7,9
1916107101,3,15.0,50,7,7
1916107101,3,15.0,1,1,7
1916109901,5,10.4,60,10,9
1916109901,5,3.9,1,1,9
1916109901,5,44.7,60,10,6
1916109901,5,14.0,1,1,9
1916109901,5,1.0,1,1,9
1916109901,6,26.0,63,8,7
1916109901,6,6.2,63,8,7
1916109901,6,4.1,63,8,7
1916109901,6,31.4,1,1,7
1916109901,6,4.3,33,6,9
1916109901,1,9.6,60,10,9
1916109901,1,44.6,60,10,6
1916109901,1,7.9,60,10,6
1916109901,1,8.5,10,2,9
1916109901,1,12.4,60,10,6
1916109901,1,42.8,60,10,6
1916109901,1,12.0,1,1,9
1916109901,1,1.8,1,1,9
1916109901,2,12.8,60,10,9
1916109901,2,15.8,60,10,9
1916109901,2,20.5,1,1,6
1916109901,2,6.1,1,1,9
1916350701,7,32.4,1,1,7
1916109901,2,34.5,60,10,6
1916109901,2,15.1,1,1,9
1916109901,2,0.5,1,1,9
1916109901,3,66.6,10,2,6
1916109901,3,5.6,1,1,9
1916114501,6,55.0,1,1,9
1916114501,6,5.0,50,7,7
1916114501,6,165.0,1,1,9
1916114501,6,40.0,1,1,9
1916136201,3,16.1,60,10,6
1916136201,3,9.4,60,10,6
1916136201,3,7.7,60,10,6
1916136201,3,9.9,60,10,9
1916136201,3,3.0,60,10,6
1916136201,3,18.3,1,1,6
1916136201,3,5.0,50,7,9
1916136201,4,31.0,60,10,6
1916136201,4,15.6,10,2,6
1916136201,4,5.0,60,10,4
1916136201,4,3.4,60,10,4
1916136201,4,7.9,60,10,4
1916136201,4,5.5,33,6,9
1916136201,4,6.5,33,6,9
1916136201,4,16.9,1,1,4
1916136201,5,11.8,60,10,6
1916136201,5,19.8,60,10,6
1916136201,5,3.8,10,2,9
1916136201,7,2.0,33,6,9
1916136201,7,9.2,60,10,4
1916136201,7,6.6,33,6,9
1916136201,7,18.2,1,1,4
1916136201,1,10.8,60,10,6
1916136201,1,12.1,60,10,6
1916136201,1,14.4,60,10,6
1916136201,1,2.3,10,2,9
1916136201,1,0.6,60,10,9
1916198401,3,7.4,33,6,9
1916198401,3,3.0,33,6,9
1916198401,3,0.2,63,8,6
1916198401,3,11.4,1,1,6
1916198401,4,25.7,51,8,9
1916198401,4,7.6,51,8,9
1916198401,7,8.9,63,8,9
1916198401,7,5.3,1,1,4
1916198401,7,0.5,1,1,4
1916198401,1,0.0,33,6,9
1916198401,1,8.3,33,6,9
1916198401,2,8.4,33,6,9
1916198401,2,21.7,1,1,9
1916198401,2,11.3,63,8,9
1916198401,2,4.7,63,8,9
1916198401,2,4.9,33,6,9
1916198401,2,0.8,1,1,9
1916219401,5,80.0,10,2,7
1916219401,5,50.0,41,5,7
1916219401,5,35.0,51,8,7
1916219401,5,20.0,1,1,7
1916240801,5,21.0,33,6,7
1916240801,5,1.6,1,1,7
1916240801,5,19.7,1,1,7
1916240801,5,6.1,51,8,9
1916240801,5,0.4,51,8,9
1916240801,5,6.8,51,8,9
1916240801,5,19.8,10,2,7
1916240801,5,2.7,60,10,9
1916240801,5,0.9,60,10,9
1916240801,6,18.4,1,1,7
1916240801,6,10.0,33,6,7
1916240801,6,9.0,1,1,7
1916240801,6,1.8,50,7,9
1916240801,6,5.3,50,7,9
1916240801,6,5.0,44,5,9
1916240801,6,3.4,33,6,9
1916240801,7,37.6,60,10,2
1916240801,7,21.2,63,8,10
1916240801,7,22.1,63,8,4
1916240801,7,15.0,50,7,9
1916240801,2,40.9,63,8,4
1916240801,2,23.8,63,8,4
1916240801,2,25.2,63,8,10
1916240801,2,11.3,63,8,10
1916240801,2,150.7,33,6,4
1916240801,4,44.3,1,1,10
1916322501,2,14.2,33,6,7
1916322501,2,18.8,33,6,7
1916322501,2,5.8,1,1,7
1916322501,2,32.9,10,2,7
1916322501,2,15.0,1,1,7
1916322501,3,14.5,10,2,8
1916322501,3,3.4,43,5,8
1916322501,3,3.1,1,1,7
1916322501,4,15.6,10,2,8
1916322501,4,12.9,1,1,7
1916322501,5,11.3,10,2,8
1916322501,5,18.7,33,6,7
1916322501,5,17.4,33,6,7
1916322501,5,4.1,33,6,7
1916322501,5,19.3,1,1,7
1916322501,5,21.6,1,1,7
1916322501,5,21.2,33,6,7
1916322501,5,20.0,1,1,7
1916322501,5,16.2,1,1,7
1916322501,6,28.4,33,6,7
1916322501,6,10.4,50,7,7
1916322501,6,7.2,1,1,7
1916322501,7,23.7,1,1,7
1916322501,1,7.6,10,2,2
1916322501,1,18.3,1,1,7
1916350701,7,2.1,50,7,7
1916350701,7,17.5,63,8,7
1916350701,7,3.9,63,8,7
1916350701,7,5.7,63,8,10
1916350701,7,3.8,11,3,7
1916350701,7,3.2,1,1,7
1916350701,1,17.8,10,2,7
1916350701,1,7.4,50,7,7
1916350701,1,7.5,10,2,7
1916350701,1,11.2,60,10,9
1916350701,1,27.2,12,3,3
1916350701,1,0.0,1,1,6
1916350701,1,0.5,60,10,6
1916350701,1,0.0,60,10,6
1916350701,1,1.7,60,10,6
1916350701,1,26.9,60,10,6
1916350701,1,5.5,1,1,9
1916350701,2,5.7,10,2,9
1916350701,2,28.3,60,10,3
1916350701,2,5.9,60,10,6
1916350701,2,23.4,60,10,6
1916350701,2,0.5,60,10,6
1916350701,2,1.7,60,10,6
1916350701,2,13.1,10,2,6
1916350701,2,4.9,10,2,9
1916350701,2,3.9,11,3,6
1916350701,2,5.2,11,3,6
1916350701,2,2.8,11,3,9
1916350701,2,28.4,60,10,6
1916350701,2,2.8,11,3,9
1916350701,2,22.4,60,10,6
1916350701,2,4.4,1,1,9
1916350701,2,11.2,60,10,9
1916350701,2,0.4,60,10,6
1916350701,2,0.8,60,10,6
1916350701,2,6.6,60,10,6
1916350701,2,6.2,33,6,7
1916350701,2,0.2,33,6,7
1916350701,2,3.6,1,1,7
1916350701,3,18.9,10,2,6
1916350701,3,8.6,60,10,6
1916350701,3,2.1,60,10,6
1916350701,3,8.9,60,10,6
1916350701,3,20.6,60,10,6
1916350701,3,6.4,60,10,6
1916350701,3,3.1,10,2,4
1916350701,3,42.9,10,2,4
1916350701,3,10.9,10,2,4
1916350701,3,1.3,10,2,4
1916350701,3,9.8,10,2,4
1916350701,3,32.1,10,2,4
1916350701,3,3.4,10,2,4
1916350701,3,10.7,1,1,6
1916350701,3,7.1,60,10,6
1916350701,3,1.6,60,10,6
1916350701,3,16.0,60,10,10
1916350701,3,4.2,60,10,10
1916350701,3,13.0,60,10,10
1916350701,3,9.5,60,10,9
1916350701,4,8.0,60,10,10
1916350701,4,12.2,60,10,10
1916350701,4,2.5,60,10,10
1916350701,4,8.9,10,2,9
1916350701,4,66.9,10,2,4
1916350701,4,0.6,10,2,4
1916350701,4,4.7,60,10,9
1916350701,4,46.1,10,2,4
1916350701,4,25.5,10,2,4
1916350701,4,37.3,10,2,4
1916350701,4,1.4,10,2,4
1916350701,4,2.4,1,1,9
1916350701,4,0.2,1,1,6
1916350701,4,0.6,60,10,6
1916350701,4,5.3,60,10,6
1916350701,4,0.0,60,10,6
1916350701,4,0.4,60,10,6
1916350701,5,3.7,60,10,6
1916350701,5,38.0,60,10,6
1916350701,5,2.5,60,10,6
1916350701,5,8.2,60,10,6
1916350701,5,1.1,60,10,6
1916350701,5,19.9,60,10,6
1916350701,5,4.5,10,2,9
1916350701,5,3.2,10,2,4
1916350701,5,4.0,10,2,9
1916350701,5,55.7,10,2,9
1916350701,5,46.6,10,2,9
1916350701,5,30.6,60,10,6
1916350701,5,61.3,60,10,6
1916350701,5,9.0,60,10,9
1916350701,6,34.7,11,3,7
1916350701,6,325.2,11,3,4
1916350701,6,10.8,33,6,7
1916350701,6,74.0,1,1,7
1916350701,6,10.0,33,6,9
1916350701,6,46.0,33,6,9
1916379801,6,16.0,51,8,9
1916379801,6,26.6,51,8,9
1916379801,7,13.1,51,8,9
1916379801,7,2.1,51,8,9
1916379801,7,10.3,51,8,9
1916379801,1,4.2,10,2,6
1916379801,1,18.4,1,1,6
1916379801,1,21.0,1,1,6
1916379801,2,10.5,60,10,6
1916379801,2,114.5,10,2,6
1916379801,2,53.0,10,2,6
1916379801,3,40.7,60,10,6
1916379801,3,164.4,10,2,6
1916379801,4,18.7,10,2,6
1916379801,5,0.4,51,8,9
1916379801,5,4.1,51,8,9
1916379801,5,15.0,60,10,6
1916379801,5,4.5,10,2,9
1916379801,5,6.1,50,7,9
1916379801,5,11.0,50,7,9
1916379801,5,9.6,60,10,6
1916379801,5,3.7,60,10,9
1916379801,5,5.9,1,1,6
1916405501,1,8.1,60,10,6
1916405501,1,15.2,63,8,9
1916405501,1,4.7,50,7,9
1916405501,1,0.2,50,7,9
1916405501,1,5.1,33,6,9
1916405501,1,6.5,33,6,9
1916405501,1,7.9,63,8,9
1916405501,1,19.5,33,6,6
1916405501,1,25.2,60,10,6
1916405501,1,16.8,33,6,9
1916405501,1,32.1,60,10,6
1916405501,1,19.8,60,10,6
1916405501,1,8.4,33,6,9
1916405501,1,12.2,50,7,9
1916405501,1,21.0,1,1,6
1916679401,5,10.1,11,3,7
1916405501,1,3.0,1,1,9
1916405501,2,1.8,50,7,9
1916405501,2,1.0,1,1,9
1916405501,2,46.1,50,7,9
1916405501,2,36.6,1,1,9
1916405501,3,6.8,51,8,9
1916405501,3,16.9,51,8,9
1916405501,4,4.7,60,10,9
1916405501,4,22.2,63,8,6
1916405501,4,11.0,63,8,6
1916405501,6,3.0,50,7,6
1916405501,6,8.1,63,8,9
1916405501,6,16.1,1,1,9
1916405501,7,4.0,60,10,9
1916405501,7,16.6,60,10,6
1916405501,7,8.4,63,8,9
1916405501,7,3.0,50,7,9
1916447701,3,26.9,63,8,7
1916447701,3,32.0,63,8,7
1916447701,3,27.2,1,1,7
1916447701,3,70.6,63,8,7
1916447701,3,26.3,1,1,7
1916447701,5,1.1,63,8,9
1916447701,5,9.9,33,6,9
1916447701,5,24.8,11,3,7
1916447701,5,32.0,1,1,7
1916447701,7,30.0,51,8,9
1916447701,7,27.9,51,8,9
1916447701,1,21.7,11,3,7
1916447701,1,28.5,60,10,6
1916447701,1,17.0,1,1,6
1916447701,1,21.5,44,5,7
1916447701,1,29.5,44,5,7
1916447701,1,8.8,60,10,9
1916447701,1,22.9,33,6,6
1916447701,2,3.0,1,1,6
1916451101,6,4.5,33,6,7
1916451101,6,5.8,33,6,7
1916451101,6,6.6,1,1,7
1916451101,6,3.0,51,8,9
1916451101,6,4.7,51,8,9
1916460901,3,10.0,33,6,9
1916468501,1,5.0,33,6,9
1916468501,1,5.0,33,6,9
1916468501,1,15.0,1,1,9
1916498401,2,60.0,60,10,6
1916498401,2,25.1,1,1,6
1916498401,3,30.0,10,2,6
1916498401,3,8.3,10,2,6
1916498401,3,128.0,1,1,6
1916498401,4,35.6,60,10,6
1916498401,4,13.1,10,2,6
1916498401,4,2.4,11,3,7
1916498401,6,11.6,33,6,9
1916498401,6,7.3,33,6,9
1916498401,6,18.6,33,6,7
1916498401,6,16.3,63,8,7
1916498401,6,14.9,63,8,7
1916498401,7,9.5,33,6,2
1916498401,7,22.1,10,2,2
1916498401,7,5.5,63,8,7
1916498401,7,13.4,63,8,7
1916498401,7,44.3,63,8,7
1916498401,7,15.7,1,1,2
1916498401,1,28.8,10,2,6
1916498401,1,8.0,10,2,6
1916576401,2,0.0,51,8,9
1916576401,2,4.1,51,8,9
1916576401,2,21.9,10,2,7
1916576401,2,14.3,11,3,10
1916576401,2,19.3,11,3,7
1916576401,2,9.6,11,3,7
1916576401,2,3.0,11,3,7
1916576401,2,9.6,11,3,7
1916576401,2,6.5,11,3,7
1916576401,2,11.0,11,3,7
1916576401,2,35.6,40,5,7
1916576401,2,14.3,1,1,7
1916679401,5,55.7,1,1,7
1916576401,3,24.9,10,2,7
1916576401,3,9.1,11,3,7
1916576401,3,12.6,11,3,7
1916576401,3,6.4,11,3,7
1916576401,3,1.9,11,3,7
1916576401,3,2.9,11,3,7
1916576401,3,7.2,11,3,7
1916576401,3,9.5,11,3,7
1916576401,3,12.1,11,3,7
1916576401,3,14.9,11,3,7
1916576401,3,33.4,40,5,7
1916576401,3,15.6,1,1,7
1916576401,4,0.1,51,8,9
1916576401,4,3.7,51,8,9
1916576401,4,17.0,10,2,7
1916576401,4,17.7,11,3,7
1916576401,4,18.7,11,3,7
1916576401,4,11.5,11,3,7
1916576401,4,11.4,11,3,7
1916576401,4,16.9,11,3,7
1916576401,4,1.9,11,3,7
1916576401,4,15.8,11,3,7
1916576401,4,30.8,1,1,7
1916576401,4,12.4,40,5,7
1916576401,4,20.5,1,1,7
1916576401,4,0.4,63,8,7
1916576401,4,3.9,1,1,7
1916576401,4,10.6,51,8,9
1916576401,5,1.0,51,8,9
1916576401,5,3.9,51,8,9
1916576401,5,17.2,10,2,7
1916576401,5,12.1,11,3,7
1916576401,5,9.4,11,3,7
1916576401,5,14.9,11,3,7
1916576401,5,25.6,11,3,7
1916576401,5,37.9,11,3,7
1916576401,5,13.8,40,5,7
1916576401,5,26.1,40,5,7
1916576401,5,14.9,1,1,7
1916576401,6,11.2,10,2,7
1916576401,6,37.4,11,3,7
1916576401,6,17.7,11,3,7
1916576401,6,3.0,11,3,7
1916576401,6,4.8,11,3,7
1916576401,6,13.7,11,3,7
1916576401,6,8.0,11,3,7
1916576401,6,25.3,10,2,7
1916576401,6,16.5,33,6,7
1916576401,6,21.4,33,6,7
1916576401,6,10.7,33,6,7
1916576401,6,7.5,1,1,7
1916576401,6,0.9,51,8,9
1916576401,6,4.2,51,8,9
1916576401,7,0.8,51,8,9
1916576401,7,4.7,51,8,9
1916576401,1,0.1,51,8,9
1916576401,1,4.2,51,8,9
1916576401,1,11.2,40,5,7
1916576401,1,13.0,40,5,7
1916576401,1,10.7,40,5,7
1916576401,1,25.1,1,1,7
1916576401,1,0.0,51,8,9
1916576401,1,1.9,51,8,9
1916589801,6,38.9,33,6,7
1916589801,6,23.2,42,5,7
1916589801,7,33.1,50,7,7
1916589801,7,4.2,50,7,7
1916589801,7,8.8,1,1,7
1916589801,7,10.1,33,6,9
1916589801,7,3.9,1,1,9
1916589801,7,26.1,44,5,7
1916589801,7,9.4,42,5,7
1916589801,7,54.3,1,1,7
1916589801,1,3.1,60,10,9
1916589801,1,9.1,12,3,6
1916589801,1,0.5,11,3,6
1916589801,1,5.1,11,3,6
1916589801,1,31.6,1,1,6
1916589801,1,14.2,50,7,7
1916589801,1,7.7,1,1,7
1916589801,2,3.0,60,10,9
1916589801,2,11.1,12,3,6
1916589801,2,21.3,42,5,6
1916589801,2,0.8,10,2,9
1916589801,2,10.4,1,1,9
1916589801,2,1.6,42,5,9
1916589801,2,29.1,50,7,6
1916589801,2,11.7,1,1,9
1916589801,3,6.4,12,3,6
1916589801,3,35.2,10,2,6
1916589801,3,3.0,11,3,9
1916589801,3,1.5,10,2,9
1916589801,3,2.2,42,5,9
1916589801,4,4.4,10,2,9
1916589801,4,0.1,11,3,9
1916589801,4,4.0,10,2,9
1916589801,4,1.4,42,5,9
1916589801,4,2.6,1,1,6
1916589801,5,37.1,10,2,6
1916589801,5,25.3,50,7,9
1916589801,5,7.4,33,6,9
1916589801,5,14.2,50,7,9
1916610601,1,3.0,60,10,9
1916610601,1,16.5,60,10,4
1916610601,1,7.1,1,1,6
1916610601,2,26.1,10,2,6
1916610601,2,12.5,10,2,9
1916610601,2,29.3,33,6,9
1916610601,2,3.0,60,10,9
1916610601,2,141.8,60,10,6
1916610601,2,3.1,1,1,6
1916610601,3,10.1,60,10,4
1916610601,3,10.7,10,2,6
1916610601,3,64.0,1,1,6
1916610601,5,187.0,10,2,6
1916610601,5,60.0,33,6,3
1916610601,5,4.3,33,6,9
1916610601,5,117.0,1,1,3
1916634301,5,8.8,11,3,6
1916634301,5,12.6,11,3,6
1916634301,5,8.5,50,7,9
1916634301,7,23.3,1,1,2
1916634301,7,2.6,60,10,9
1916634301,7,4.6,60,10,6
1916634301,7,4.5,33,6,9
1916634301,7,2.0,33,6,9
1916634301,7,12.3,33,6,6
1916634301,7,0.0,33,6,9
1916634301,7,16.7,1,1,6
1916634301,7,0.0,33,6,9
1916634301,7,6.4,33,6,9
1916634301,1,43.6,11,3,6
1916634301,1,19.1,60,10,9
1916634301,1,14.8,1,1,6
1916634301,4,30.0,11,3,6
1916679401,5,10.0,11,3,7
1916679401,5,12.6,63,8,9
1916679401,5,5.2,11,3,9
1916679401,5,26.5,50,7,7
1916679401,5,6.5,11,3,6
1916679401,5,7.9,63,8,9
1916679401,5,5.8,11,3,6
1916679401,5,36.6,11,3,7
1916679401,5,14.2,11,3,7
1916679401,5,6.1,11,3,7
1916679401,5,11.3,11,3,7
1916679401,5,9.5,11,3,7
1916679401,5,1.8,1,1,9
1916679401,5,0.2,51,8,9
1916679401,5,6.3,1,1,9
1916679401,6,19.7,50,7,6
1916679401,7,10.9,63,8,9
1916679401,7,37.1,60,10,6
1916679401,7,21.4,60,10,6
1916679401,7,3.7,11,3,9
1916679401,7,43.4,50,7,2
1916679401,7,6.7,11,3,7
1916679401,7,9.3,60,10,6
1916679401,7,9.2,51,8,9
1916679401,7,13.7,50,7,6
1916679401,1,7.3,50,7,7
1916679401,1,13.1,11,3,6
1916679401,1,9.7,11,3,7
1916679401,1,0.1,1,1,9
1916679401,1,2.7,63,8,9
1916679401,1,7.2,11,3,7
1916679401,1,12.5,63,8,9
1916679401,2,11.2,11,3,7
1916679401,2,9.7,63,8,9
1916679401,2,50.9,11,3,7
1916679401,2,44.7,11,3,7
1916679401,2,5.5,11,3,7
1916679401,2,14.6,11,3,7
1916679401,2,70.5,1,1,7
1916679401,3,10.0,11,3,7
1916679401,3,144.8,11,3,7
1916679401,3,22.7,11,3,7
1916679401,3,16.3,11,3,7
1916679401,3,87.6,1,1,7
1916679401,4,6.5,11,3,7
1916679401,4,7.2,63,8,9
1916679401,4,6.0,33,6,2
1916679401,4,8.8,1,1,2
1916679401,4,7.0,11,3,7
1916679401,4,0.4,1,1,9
1916679401,4,7.1,63,8,9
1916688301,3,6.2,60,10,9
1916688301,3,5.1,1,1,4
1916688301,3,9.1,51,8,9
1916688301,4,4.4,60,10,9
1916688301,4,37.3,60,10,6
1916688301,4,14.5,60,10,6
1916688301,4,6.9,60,10,6
1916688301,4,5.2,60,10,9
1916688301,4,7.0,63,8,9
1916688301,4,8.0,60,10,9
1916688301,4,41.6,60,10,6
1916688301,4,6.2,1,1,9
1916688301,5,13.2,63,8,9
1916688301,5,13.9,51,8,9
1916688301,7,12.7,63,8,9
1916688301,7,9.6,51,8,9
1916688301,1,24.1,63,8,6
1916688301,1,9.1,60,10,6
1916688301,1,7.7,63,8,9
1916688301,1,4.5,50,7,9
1916688301,1,16.6,63,8,6
1916688301,1,17.3,60,10,6
1916688301,1,6.2,63,8,9
1916688301,2,10.8,60,10,6
1916688301,2,24.7,60,10,6
1916688301,2,5.8,63,8,9
1916688301,2,1.8,50,7,9
1916688301,2,8.6,51,8,9
1916688301,2,15.0,50,7,9
1916688301,2,13.6,51,8,6
1916699501,2,45.0,51,8,7
1916699501,2,5.0,1,1,7
1916707801,1,4.4,33,6,9
1916707801,4,0.6,33,6,9
1916707801,5,3.0,33,6,4
1916707801,5,16.6,60,10,4
1916707801,5,6.3,33,6,9
1916707801,5,3.8,60,10,4
1916707801,5,3.8,33,6,9
1916707801,5,21.6,1,1,4
1916707801,5,17.0,50,7,4
1916707801,5,6.1,1,1,7
1916707801,5,1.7,1,1,9
1916709401,5,20.0,51,8,9
1916709401,5,29.0,51,8,9
1916709401,6,5.0,51,8,9
1916709401,6,5.0,51,8,9
1916709401,7,30.0,51,8,9
1916709401,7,30.0,51,8,9
1916803901,5,29.5,14,3,7
1916803901,5,47.7,14,3,7
1916803901,5,24.6,14,3,7
1916803901,5,78.5,14,3,7
1916803901,5,41.3,14,3,7
1916803901,5,62.9,33,6,7
1916803901,5,6.8,1,1,7
1916803901,6,223.1,14,3,7
1916803901,6,7.0,50,7,7
1916803901,6,43.8,1,1,7
1916803901,6,10.4,33,6,7
1916803901,6,10.6,1,1,7
1916803901,7,41.0,14,3,7
1916803901,7,24.6,14,3,7
1916803901,7,58.9,14,3,7
1916803901,7,21.8,50,7,7
1916803901,7,15.0,14,3,7
1916803901,7,6.1,14,3,7
1916803901,7,44.7,14,3,7
1916803901,7,10.0,14,3,7
1916803901,7,49.5,14,3,7
1916803901,7,50.2,14,3,7
1916803901,7,8.0,50,7,7
1916803901,7,79.2,33,6,7
1916803901,7,10.8,1,1,7
1916803901,1,20.6,10,2,7
1916803901,1,17.2,11,3,10
1916803901,1,24.7,11,3,10
1916803901,1,21.7,11,3,10
1916803901,2,19.2,10,2,7
1917003401,6,20.7,63,8,7
1916803901,2,32.5,11,3,10
1916803901,2,7.5,11,3,10
1916803901,2,18.0,11,3,10
1916803901,2,11.8,11,3,10
1916803901,2,25.9,11,3,10
1916803901,2,7.0,11,3,10
1916803901,2,9.1,11,3,10
1916803901,2,13.1,11,3,10
1916803901,2,7.9,11,3,10
1916803901,2,25.4,11,3,10
1916803901,2,24.6,50,7,10
1916803901,2,20.7,50,7,10
1916803901,2,41.3,11,3,10
1916803901,2,8.7,11,3,10
1916803901,2,3.0,11,3,7
1916803901,2,19.2,50,7,7
1916803901,2,0.8,33,6,7
1916803901,2,5.6,1,1,7
1916803901,3,10.7,50,7,7
1916803901,3,10.5,1,1,7
1916803901,3,3.8,63,8,10
1916803901,3,6.0,63,8,10
1916803901,3,3.0,63,8,10
1916803901,3,6.0,63,8,10
1916803901,3,6.4,33,6,7
1916803901,3,8.5,1,1,7
1916803901,3,4.4,33,6,7
1916803901,3,10.6,33,6,10
1916803901,3,9.6,1,1,10
1916803901,4,25.2,10,2,7
1916931401,7,4.0,60,10,9
1916803901,4,100.5,11,3,10
1916803901,4,29.9,11,3,10
1916803901,4,68.7,11,3,10
1916803901,4,16.1,11,3,10
1916803901,4,5.5,11,3,10
1916803901,4,17.4,11,3,10
1916803901,4,5.2,11,3,10
1916803901,4,30.2,11,3,10
1916803901,4,13.6,10,2,10
1916803901,4,26.3,1,1,7
1916931401,6,1.1,51,8,9
1916931401,6,5.6,1,1,9
1916931401,6,8.1,1,1,9
1916931401,7,14.0,1,1,2
1916931401,1,7.7,60,10,6
1916931401,1,30.2,10,2,6
1916994301,3,0.0,10,2,9
1916994301,3,10.5,10,2,6
1916994301,3,6.2,60,10,6
1916994301,3,7.5,60,10,6
1916994301,3,7.0,1,1,9
1916994301,4,34.5,10,2,6
1916994301,4,34.6,1,1,6
1916994301,5,26.4,10,2,6
1916994301,5,6.1,1,1,6
1916994301,5,6.8,50,7,7
1916994301,5,4.9,1,1,7
1916994301,6,7.8,63,8,7
1916994301,6,16.2,1,1,7
1916994301,7,92.9,1,1,7
1916994301,7,1.1,1,1,9
1916994301,1,57.4,10,2,6
1916994301,1,13.3,1,1,6
1916994301,2,19.2,10,2,6
1916994301,2,6.5,1,1,6
1917003401,6,3.3,33,6,9
1917003401,6,4.2,1,1,9
1917003401,6,97.2,63,8,7
1917003401,6,3.1,51,8,9
1917003401,6,14.7,51,8,9
1917003401,6,20.7,1,1,7
1917003401,7,5.1,33,6,7
1917003401,7,6.1,1,1,7
1917003401,7,19.8,51,8,9
1917003401,7,28.1,51,8,9
1917003401,1,13.7,51,8,9
1917003401,1,17.0,51,8,9
1917003401,1,88.7,1,1,7
1917003401,2,6.3,60,10,8
1917003401,2,30.0,60,10,3
1917003401,2,10.0,10,2,2
1917003401,2,15.0,60,10,2
1917003401,2,31.0,60,10,3
1917003401,3,72.7,60,10,3
1917003401,3,3.8,60,10,3
1917003401,3,2.9,60,10,3
1917003401,3,3.3,10,2,9
1917003401,3,2.1,60,10,3
1917003401,3,23.1,1,1,3
1917003401,3,4.6,63,8,9
1917003401,3,10.3,1,1,9
1917003401,4,15.8,60,10,8
1917003401,4,32.9,10,2,3
1917003401,4,7.3,10,2,2
1917003401,4,24.6,60,10,3
1917003401,4,31.5,50,7,3
1917003401,4,11.9,1,1,9
1917003401,5,28.2,51,8,9
1917003401,5,44.2,51,8,9
1917003401,5,27.9,51,8,9
1917003401,5,3.0,63,8,9
1917003401,5,68.6,1,1,9
1917003401,5,10.4,50,7,9
1917003401,5,9.6,1,1,9
1917033101,1,58.4,60,10,6
1917033101,1,37.5,10,2,9
1917033101,1,16.0,60,10,6
1917033101,1,7.3,1,1,9
1917033101,2,4.8,60,10,9
1917033101,2,15.3,60,10,6
1917033101,2,4.6,60,10,6
1917033101,2,5.2,10,2,9
1917033101,2,6.2,33,6,6
1917033101,2,12.6,60,10,6
1917033101,2,6.8,60,10,6
1917033101,2,4.8,1,1,9
1917033101,3,9.4,60,10,9
1917033101,3,15.5,60,10,6
1917033101,3,15.8,10,2,6
1917033101,3,472.2,60,10,9
1917033101,3,13.2,60,10,6
1917033101,3,6.4,1,1,9
1917033101,4,6.0,60,10,9
1917033101,4,14.9,60,10,6
1917033101,4,4.3,60,10,6
1917033101,4,9.2,10,2,9
1917033101,4,6.1,11,3,6
1917033101,4,4.6,60,10,9
1917033101,4,3.7,60,10,6
1917033101,4,7.5,10,2,9
1917033101,4,14.1,63,8,9
1917033101,5,16.5,60,10,6
1917033101,5,6.6,10,2,9
1917033101,5,21.2,60,10,6
1917033101,5,10.9,1,1,9
1917033101,5,36.8,60,10,6
1917033101,5,13.8,60,10,6
1917033101,5,8.1,50,7,9
1917033101,5,13.7,63,8,9
1917033101,5,27.9,63,8,10
1917033101,5,74.5,63,8,10
1917033101,5,38.2,63,8,2
1917033101,6,25.7,63,8,2
1917033101,6,36.4,63,8,6
1917033101,6,6.6,60,10,6
1917033101,6,10.1,63,8,9
1917033101,6,59.0,63,8,9
1917058101,3,2.2,1,1,9
1917058101,3,0.2,14,3,6
1917058101,3,11.2,11,3,6
1917058101,3,13.0,11,3,4
1917058101,3,2.6,60,10,9
1917058101,3,19.4,50,7,4
1917058101,3,5.6,33,6,4
1917058101,3,3.0,1,1,9
1917058101,4,21.8,13,3,6
1917058101,4,3.0,1,1,6
1917058101,4,6.4,1,1,6
1917058101,5,13.7,44,5,1
1917058101,5,19.5,1,1,1
1917058101,5,2.9,33,6,9
1917058101,5,3.0,1,1,9
1917058101,5,52.0,60,10,3
1917058101,5,15.8,60,10,3
1917058101,6,33.0,1,1,2
1917058101,6,3.5,60,10,9
1917058101,6,4.5,60,10,4
1917058101,6,12.0,33,6,9
1917058101,6,11.2,33,6,4
